"","V1","V2","V3"
"63",-0.0127033256999486,0.00440015219237048,0.00710994188530756
"64",-0.0144657741262059,-0.00694752097945164,0.00570255158726557
"65",0.00129914890548931,-0.000332129778694544,-0.00262255731643959
"66",0.0210385072866316,-0.00856386194860361,0.00173746542723705
"67",0.00516647640347128,-0.00498163543350859,-0.00314681734382511
"68",0.0053330348760364,-0.0143813688797926,0.0204691721216457
"69",0.00773049717169075,-0.0150944754964097,0.0207543113858633
"70",-0.0027667443570909,0.0057212148616742,-0.00955719143721089
"71",-0.00298545764528292,-0.0103732318740783,0.000664418203339877
"72",0.00568482080573506,-0.0300061068378445,-0.0119627151155188
"73",0.00428192534670051,-0.00374610077787215,0.00314814487466299
"74",-0.00362590163733427,-0.00793086067377202,-0.00334473542967505
"75",0.00199360995184719,-0.00808236022455727,0.011162766411662
"76",-0.00305865132380637,-0.014426127101724,0.00506165505865143
"77",-0.000760150696994318,-0.00431831824892737,0.00818312398787161
"78",-0.0148379658380679,0.0038267171667811,0.00487579568622223
"79",0.0236068171829174,0.0229624745189612,0.00621739403855442
"80",-0.0292543229498363,0.00110609784234302,0.00305200092378697
"81",0.0194386255676322,0.0110727505184459,-0.00808617029578613
"82",-0.000511074934692679,0.00310127639005413,0.00327344490772181
"83",0.00413802359576263,0.00401252445752258,0.0060174020845831
"84",0.0130992552039458,-0.00346039367092369,0.00992509200587148
"85",0.0151008214087672,0.000889158393018005,0.00221050526849554
"86",0.0317951180169447,0.0120557413565429,0.00155008107410997
"87",-0.00333231806298275,0.00654129936839234,0.00246837915912199
"88",0.0127718421613151,0.0112481340622571,-0.00688713244130108
"89",0.00268834978212902,-0.00764133857490716,-0.00902362609953939
"90",-0.0192333735780865,-0.000346540151549601,0.0115708689675523
"91",0.0122351736041974,-0.00460655761324461,-0.003358934822447
"92",-0.00487341982510515,0.0166875764237652,-0.00581906350201068
"93",-0.00316434561693251,-0.0123502406571537,-0.00901084683690853
"94",5.71646509628114e-05,0.000611837221509547,0.00435877085807424
"95",0.00309759997799701,-0.00718281843429692,0.00553989674628
"96",0.0032052302341172,0.000633307570845969,-0.00805411975654613
"97",-0.0133614377001625,-0.00830202573775342,0.00316680326540746
"98",0.000899486704768781,0.00142180207131014,0.00158262470140237
"99",-0.0135502380497027,0.0079066625272421,0.00264330239142584
"100",-0.0249972057614422,-0.00199324007447961,-0.0236537731681839
"101",0.000835511828316275,-0.0189735708946,-0.00413396298241533
"102",0.00448732283012497,-0.0110443159284996,0.00360163391533587
"103",-0.011485198890884,-0.01496868136704,0.0185015753571051
"104",-0.00614242214337583,0.0071840219305772,0.00449312649073533
"105",-0.00377937929069594,0.00242678445294547,0.000196967745783671
"106",-0.00914910232319162,-0.0108168964222642,-0.00464817555953128
"107",-0.00138806714601988,0.0101612488985027,-0.0105988827577565
"108",-0.00894851844299424,0.00751873253286981,-0.00454672394431373
"109",0.00832583950081797,0.00329105414481115,0.00978393326932611
"110",-0.00321387287353756,0.00324330327415873,-0.0285500215302896
"111",-0.00994518780299769,-0.00571605867037563,-0.00224527460851709
"112",0.0148396631685107,0.0064181514012932,-0.00369631052561207
"113",-0.00902545154737282,-0.017608862259564,-0.0166772942013902
"114",-0.0250371643195765,-0.0129917443039128,0.0232928385851557
"115",-0.00240352354614101,0.000589155997166301,-0.00874908360382576
"116",-0.029728664668251,-0.00119901128731965,-0.0119801545097964
"117",0.0155436957469417,0.00757111679963905,-0.00391603462807616
"118",-0.0198487112628939,-0.0122842164717219,-0.00264713509096501
"119",4.56672691661233e-05,-8.00220795605791e-05,-0.00589091125815549
"120",-0.00656117059879152,-0.00780276323542548,-0.0137326167986616
"121",0.000236326806162043,-0.00199286843930485,0.00832313474585507
"122",0.00834790084009308,-0.0127085362715256,0.00677439837487918
"123",-0.00949112003606101,0.00957540478322711,-0.00621588648352654
"124",0.00209024634917078,0.00163346528068903,-0.00185271249718488
"125",-0.00176291913590271,0.00649905195803736,0.00325037102457711
"126",-0.00319936360044649,-0.00559162302130439,0.00372735446469995
"127",-0.000671946519056496,0.00374015381971489,-0.00190893642066925
"128",0.0161163396076932,-0.000505307293821798,-0.0255088625673714
"129",0.0118766759280056,-0.00624618064360293,0.00138794192881116
"130",0.00011909945139075,0.0026143889794684,0.00756011656895066
"131",0.00608041822440085,-0.00157868835105332,0.00800332409855031
"132",-0.0141220421639573,0.00153705766252642,-0.00301989664262415
"133",-0.00651139507071097,-0.0110973769160934,-0.00198366999274946
"134",0.00239588680797314,0.0227572465931258,-0.00707084423906583
"135",0.00900556957367637,0.00819362076045116,-0.000287145084645438
"136",-0.00182832768235486,0.0115599246973638,-0.0271852277953602
"137",-0.00970825477001963,-0.0133235990527319,-0.00304838309462688
"138",-0.00213064207226417,-0.00167709395116202,-0.0101601554276506
"139",0.00413400277992423,0.0120264180554688,-0.00916654347325975
"140",0.00382087499415047,0.0114269987514846,0.011219657117323
"141",0.00636514915605433,-0.015613390041271,0.00288777100520581
"142",-5.26306705202379e-05,0.00319946489984975,0.0195004269536854
"143",-0.00141244335024102,0.0232182557756577,0.00118626901955666
"144",-0.0163077330125419,-0.00182911616841976,0.00110185116926122
"145",-0.00102946891869212,0.00492825788209006,0.00861178139760587
"146",0.00317494585148091,0.0138188359070823,0.0059497464421368
"147",0.0045285225562094,0.00207968696474013,0.00112178692293061
"148",0.0114379552394236,0.000876186553951455,-0.00878511336206265
"149",0.00836756182660429,0.00275333806675246,-0.00918329576476413
"150",-0.012582514178871,0.00576889126566955,-0.00295005302796299
"151",0.00618587075835516,-0.00845856644627715,-0.0119841122119422
"152",0.00401294109181401,0.000344891438814746,-0.00677382979824812
"153",-0.00177804510530725,0.0125594423809709,0.00318142549789244
"154",0.00216197309112682,0.00171590929430558,-0.00102563377096343
"155",-0.00867635259129933,0.00321391087235202,-0.000633181528528131
"156",0.000934916568086967,0.0055313038076846,-0.00394536077475493
"157",0.000696336776568441,-0.00145310075023083,0.00633856750638038
"158",-0.0210965043002903,0.00370051846473027,-0.00219445378586392
"159",0.0117287793553385,-0.00234082611866462,-0.00270199532897104
"160",0.00133600796275119,0.0222927426041991,0.00286063738781418
"161",-0.0118857699511992,0.00134861758770197,-0.00377060266179428
"162",0.0112615105787432,0.00505770577632922,-0.00998949810620744
"163",0.00067108759918121,0.00917017439489304,0.0065392207747157
"164",0.00265260352478228,0.002868535411495,0.0047760004708872
"165",0.00142789457338459,0.00291358743700591,0.0142246672214377
"166",-0.00376160360053942,-0.0200316493670912,-0.00374066087194965
"167",-0.000969261622292289,-0.00189258196896305,-0.00390855761701339
"168",0.00608781387501511,-0.0037106816972509,-0.016804900289876
"169",-0.0072514514242108,-0.00370507885261818,0.0128223389016357
"170",0.0100477595337847,0.0158008293600318,-0.0151130100420516
"171",0.00262211053318378,-0.00395958545855132,-0.00592023649344442
"172",-0.00765195601485714,-0.00185188416804832,-0.00895250069896665
"173",-0.0053256179741506,-0.0121222772269373,0.0137378360429806
"174",0.0035385473081777,-0.000905610397601089,0.0141505349453481
"175",0.00249431321612199,0.000608586957403666,-0.00313962137467629
"176",0.0107719718718251,-0.00514789464272306,-0.0074167285551993
"177",0.00123914061431553,-0.00171869540786661,-0.012510616048704
"178",0.00320720338290628,-0.00757501586830771,0.0115234454954414
"179",-0.0213687261027157,-0.0028825250512489,-0.00207529186656562
"180",0.00552427025163358,-0.00655130009579575,0.00313641435109274
"181",-0.0104395355419229,-0.00805881016587972,-0.0129500774293571
"182",0.00643957981406579,-0.00908056780820558,-0.0235711623901504
"183",0.00103209335702809,-0.0136236676717791,0.00189272848900656
"184",-0.00179989204712683,-0.00139095473161962,0.0176276833385851
"185",0.00356444910945742,0.00600188748939168,-0.00144210322825442
"186",0.000432994179835575,-0.00285107806862698,0.00763240107322254
"187",-0.00878269610817393,-0.00872426003542993,-0.0141645409822184
"188",0.00459684942425198,0.00766678028721124,-0.0200166278795267
"189",-0.00279222074899078,0.0021174765238691,0.0093833289715535
"190",-0.00989982400119219,0.000466989549372303,0.00390543633185259
"191",0.00716423490021639,0.00393584268811644,-0.0182771109118691
"192",0.00101750249444182,0.0103477030225413,0.00647907450916742
"193",-0.00737192443858132,0.00358029876587391,0.00347366016690825
"194",-0.0153456593576316,-0.00926708934444754,0.00618970699823113
"195",-0.0115469008595113,-0.0129098081451421,0.00234122406837313
"196",0.00626088530822934,-0.000125290361801191,0.0103080045966653
"197",-0.0174564835293462,0.00829564827822134,-0.00135556353888832
"198",0.00797784287889376,0.00758366414501821,-0.00238588478594217
"199",-0.0246535624309716,-0.00600981503918944,0.0147975667509354
"200",-0.0179608011244584,0.0102190829855181,-0.0219977800035092
"201",-0.00214946714397312,-0.0081693038721239,0.0214911634054493
"202",0.0101828759740896,0.0183851783104477,0.00190745314279846
"203",0.000377094955361875,-0.00384620491421387,0.00408220900768686
"204",0.00504021382739328,0.00547847112561595,-0.0102551485267355
"205",-0.0154306036952003,-0.0175393670992652,-0.000489868569530095
"206",0.00913236705150934,-0.00369338736805738,-0.00333062240017147
"207",-0.00278235107599751,0.00697101627436106,0.0016949516977735
"208",0.00960478476832843,-0.000400096026122384,0.00705781437562659
"209",0.0137620465207097,0.0126680667838756,0.00669397380612284
"210",-0.00951439188126937,0.00610315064422162,-0.0169363408589606
"211",-0.0117295964225142,-0.00351330878247845,-0.00101016356222596
"212",-0.0083590673527645,0.0198203346588747,-0.000353062179692669
"213",-0.0122737072701207,-0.00124828729013519,-0.000356446912755303
"214",0.0066204660903954,0.0198427580396526,0.00648597739942409
"215",0.00741753111524472,0.00357001087905402,-0.0163806403006851
"216",0.00479051793252838,-0.00841000703786076,-0.00676111947131562
"217",-0.00752685311483383,-0.00699094152191561,-0.00824224847135899
"218",-0.00299327118681364,0.00571197891908502,0.00175749899937672
"219",-0.0026749687832912,-0.000924802460004262,-0.00247381877594263
"220",0.00544072887420057,-0.00280905952787664,0.00544961890761388
"221",0.00641295008855654,-0.0157022592859346,-0.00853204569331273
"222",-0.0045693742389572,-0.00629238359192735,-0.00435338900736476
"223",0.00898538126283194,-0.00925055249958084,0.00827753182354027
"224",-0.0154619736325116,-0.00384590310412389,0.00239031880479022
"225",0.00686513746754422,-0.0100099130307179,0.0174402391910909
"226",9.82918873264922e-05,-0.00886251988953378,0.002746477903695
"227",0.0135243471430825,0.00975811461088207,-0.0163896277056121
"228",0.00133708200443384,0.00591323765847101,0.00950341407774183
"229",0.00546864716238316,0.00994880111320187,-0.000728777746291289
"230",0.00138870930661351,0.00277263081873602,-0.00689306806633552
"231",0.00388699468155858,-0.00749056516937094,0.0192658659014077
"232",0.00309059101390637,-0.00640336690782246,0.0112711167299291
"233",-0.00560666116388203,-0.00318438492193999,-0.00266868606916988
"234",-0.0118800482474644,-0.000416206646730444,-0.0109093670947708
"235",-0.0117342024115828,0.00131738952106132,-0.00443819947912062
"236",0.00637561745811533,0.00451403836220312,-0.00213367967944806
"237",-0.00510037585167538,0.0110995279744463,0.0122260877532368
"238",0.00414592643087868,-0.00443236026739745,0.0211249344213314
"239",0.0123374383727261,-0.0185068803715202,0.00606643618713494
"240",0.00648281867564014,0.00648953485631131,0.00446613287979755
"241",0.0168278509192442,0.0206301462317483,-5.87441427668223e-05
"242",0.00873281790043951,-0.000159093598731787,-0.0037963206859815
"243",-0.000913658080404995,-0.00311830554026349,-0.00217271215290658
"244",0.0234091911203501,-0.00584326846982227,0.000867371694361312
"245",0.0056834024097563,0.0106313045267966,0.0170248298515973
"246",-0.0129675613123974,0.0229530283440462,-0.00763629654240893
"247",-0.00537072685645439,0.0115850582307777,0.00741447487677646
"248",-0.00945780295818373,0.00225367693082422,-0.020982760914525
"249",0.00380885503991106,-0.00308257479971414,-0.00830796497076264
"250",-0.00496830217191644,0.0148185669469073,-0.000421521507281588
"251",0.00504883967208464,-0.0148679260151841,0.000901494105938825
"252",0.000317095846567227,-0.00751624854876734,-0.00749469570007272
"253",0.00700361497904178,0.00459765355666223,-0.00539280211278967
"254",0.0118640567100822,0.00939959328969805,-0.0175260034344717
"255",0.00448468035929212,-0.0121902719354585,-0.00285148673171195
"256",0.0119982616354348,-0.0155232875504902,0.0111849891768787
"257",-0.0120207995095259,-0.00179112394119175,-0.000307996806209193
"258",0.0161698689633649,-0.00152947883630945,0.00391588377415348
"259",0.0142792721528925,0.0126899794857571,0.00249062289713651
"260",-0.00787057137877153,0.00434766389682486,0.0157287784839743
"261",0.000595554571937789,-0.0163204173814984,0.00827669025815958
"262",0.000116087046219204,-0.0132796900563282,0.00692243676192457
"263",0.00267037866524388,0.00283720086307135,0.0108865671369897
"264",0.00478902804635777,-0.000393675732819235,0.00444996630434372
"265",0.00434469713834844,-0.0121199327220855,0.00808028152030854
"266",0.00441765379673461,-0.0138665972211061,0.000926576146669556
"267",0.013844351326528,-0.00212517545101469,0.00982469529720778
"268",-0.00841265799993552,-0.00730389121437075,-0.00621559757377117
"269",0.00439844457983947,0.00445933925860484,0.00989247429305915
"270",-0.00716116471180662,-0.00749094988166854,-0.00968756404097374
"271",-0.00970960439587306,0.000723335212063374,0.00768697337687183
"272",-0.00136666367813085,-0.0187676335106612,0.00123467152108179
"273",-0.0177000246984688,0.014767621527076,-0.00103778683106281
"274",-0.00912415641735065,-0.00149809926155919,0.00260702412942595
"275",-0.0122377880764782,-0.000702822661979296,0.00140557031547704
"276",-0.00197783707954734,0.00179547069842773,0.00805479307421264
"277",0.0129668088656683,-0.010275690324064,0.00856953530536024
"278",-0.000539270175332011,0.0152852054371847,-0.0230333373866655
"279",-0.00209727914479615,-0.0117150690085138,0.0128953456165202
"280",-0.00678358709642365,0.000622159030969025,0.00364447979173643
"281",-0.009338767025965,0.0294353767358652,-0.00412010425942575
"282",-0.00658946904487717,-0.00926010390494363,-0.00239906622203962
"283",-0.000446099488869033,0.0151743128157802,0.0070785294193154
"284",0.0086027374636907,-0.00727495705783026,0.00406029045434227
"285",-0.010356054712967,-0.000308134895252686,-0.0116059385735135
"286",0.000404238112719178,-0.00404822854441812,-0.00794470689020274
"287",-0.00183681216548416,0.00640961651144304,-0.00444304620965473
"288",-0.00823000839322338,-0.019617707173552,0.000721586988228022
"289",-0.01791741411014,-0.00205352401651631,-0.0144071183276563
"290",0.0163268669514128,-0.00280520272817671,-0.00580772629481522
"291",-0.00331417179544448,0.00911552350702351,0.0180089985641826
"292",0.00385809938334745,0.0135668801981926,0.0142079103145046
"293",-0.0257031611194314,-0.00777133384736006,0.00580633232198417
"294",0.000577484234623593,-0.00202250578220576,-0.00377777744024037
"295",0.0138513616536657,0.0162436875340929,0.000632836891355063
"296",0.00886727387333566,-0.0081764996392846,-0.0137169375704038
"297",-0.0140251716226415,-0.005082514900138,0.00782931575533105
"298",0.013282046909042,-0.00305812957435083,-0.00494635448279153
"299",0.0020916523464806,0.00220132488972281,0.0216631994145207
"300",0.00136951829820795,-0.00526853483397134,-0.003870810860859
"301",-0.000884303013117172,-0.00298406114563177,0.0144403540802382
"302",0.00996457269173179,-0.00867564287455945,0.00641670791718806
"303",0.0121194189674595,0.00269760353077583,-0.0113761794358819
"304",0.0122028529272504,-0.00799702123404523,-0.00502344643888087
"305",-0.00364996986107182,0.00232912572862461,-0.0184564935994553
"306",-0.00429241030964288,0.009247772800347,0.00732765187402775
"307",-0.000471373888202225,-0.00598974596252414,0.00737943468806099
"308",-0.00678324516991158,-0.0216200205629717,-0.00262493463323119
"309",-0.000546813735314268,0.0112254316157772,0.00606815298329309
"310",-0.00178230711284592,-0.0125716951148144,-0.0194692091554596
"311",0.00741463104014707,0.00627642421203071,-0.00256774362296523
"312",0.00438308276345349,-0.00472773458473179,-0.000122952863674979
"313",-0.00574214883430781,-0.0180441149518275,-0.00370261709655611
"314",0.00146705914817082,0.0141192007041063,-0.0219887212556611
"315",-0.0228373602560262,0.00574270842247171,0.00151159622923732
"316",0.0127617650389707,-0.0122274395623734,0.00775564699045953
"317",0.00268213555403443,-0.00028481582173032,-0.0106072613590085
"318",-0.0172133355343523,-0.00532429399131548,-0.00684084729362449
"319",-0.00139990767481098,-0.0103781764274829,0.00194608335845547
"320",0.00164563270405219,0.00886389111997953,-0.00837628490294527
"321",-0.0107555829011507,-0.00375682524404805,0.0165493921367375
"322",0.0125795957463375,-0.00311028605631332,0.00296421192037177
"323",0.00738863090940742,0.00411294910474239,-0.00973183887996833
"324",0.0213048149380232,0.0110441218944723,-0.0182453636072886
"325",0.00386105224983182,0.00958142102146476,0.000928714109675954
"326",-0.00103175632713854,-0.00115160167917262,-0.00123929070801678
"327",0.0069256766621411,0.00869709382221819,0.00518721235729174
"328",0.0127241855238712,-0.00364260414109126,-0.0140548710667337
"329",-0.0167574033522778,0.0288659008808931,0.00399205187131248
"330",0.0145146008711341,0.0118003291028175,-0.00904112466913717
"331",-0.00435271452005673,0.0223601050205466,-0.00671211044817792
"332",0.00138514329737346,-0.00531612773863017,-0.00516221280075107
"333",-0.0192750389562903,-0.00497336988002647,0.013088611775098
"334",-0.00641684473520374,0.00315770939561869,0.00586203549209096
"335",-0.00177652619034043,-0.00851394195818785,-0.0158553795626912
"336",-0.00771478790972259,0.0183127246716215,0.0128647067505224
"337",-0.000503061469475557,0.00712130009939157,0.00395220244715816
"338",0.0140098468675226,-0.0120363627416466,0.00427144341225428
"339",-0.0057406462327763,-0.0124325553628682,0.0049197777885886
"340",0.0271172873757091,0.00586982816239633,0.0108848937308032
"341",0.015894182886235,0.0067584762237088,-0.00412571377257638
"342",-0.00922112485821197,0.00481334271964428,-0.000534289663964401
"343",-0.00885812788995122,-0.00161741347431259,-0.000573397365425855
"344",-0.00540823918316081,-0.0214980767260361,0.000813480464880179
"345",0.010340622611449,-0.00081759771573182,0.000958809660512233
"346",0.00273961443755156,-0.00929670552252052,-0.0061162554979443
"347",0.00900368599195836,0.00435451361512302,0.0101058468512624
"348",0.0176450691410632,-0.0262194635234249,-0.015338684967353
"349",-0.00172838678140463,0.000904809952299359,0.00493623534272224
"350",-0.0128078718844512,0.00348632301409142,0.0112520618998044
"351",-0.00544532819044968,-0.00314010524495424,0.00769625587447108
"352",0.00456390518831114,-0.0024001502491273,-0.00129778109553067
"353",-0.00730477422110136,-0.00168046420343987,0.0114125608253199
"354",-0.000721975350280762,-0.00106647128312518,0.00112140124718719
"355",0.0201056263588377,0.00684420203432028,-0.0064925350223563
"356",0.010410755230935,-0.00425698306483183,-0.0079825111900078
"357",-0.00132307917337198,0.0152297626430834,0.0119458873692689
"358",-0.00325031494524482,0.0233741493264402,-0.00423929589486821
"359",-0.00288227209091433,-0.00386510460357036,0.0216679356578255
"360",-0.0133897697446836,-0.0080824449134731,0.00736462049436782
"361",0.0109545784077689,-0.0116912882690396,0.0109730957328193
"362",-0.00425649693364594,0.0121992831709172,0.0104195968170255
"363",7.45339318887085e-05,-0.0088577227917103,6.28034358636354e-05
"364",0.0234715879221901,-0.00136859077237606,0.00953901090842561
"365",0.00526527914237699,0.0112482020276531,0.0125197621291954
"366",0.00471757937485552,-0.0146591392888995,-0.00236447818380592
"367",-0.00307776727247997,0.00194567286110647,0.00928199782803631
"368",-0.0220813458241522,-0.0191931354393393,-0.00291801634128716
"369",-0.000768043965691429,0.0174990085324924,0.00557905653957382
"370",-0.0233122175400649,0.00845964873317263,0.000341512130055065
"371",0.00388923667245173,0.00435302542251399,0.0041761311566964
"372",-0.00617059869311369,-0.00613599961085513,-0.0053875992131913
"373",0.00866950405048358,-0.00182204382898568,0.0243660828193646
"374",-0.00205999918105362,-0.00585185175900177,0.00654768531207293
"375",0.00360494987208542,-0.00593173512357279,0.00388157764338195
"376",-0.0119758234379696,-0.000126882039620276,-0.0223994539822334
"377",-0.00402363023716973,-0.020636056361204,0.00539846052580851
"378",0.00615518245083242,0.00795450271685406,-0.00810254550005129
"379",0.0142914429512701,-0.0100881052928316,0.00517038315796748
"380",0.000738581888822767,-0.00560068309411944,-0.00640350629568592
"381",0.00130004475089002,0.00266101694527632,-0.0159371786242119
"382",0.00973523098917006,0.00302013688254482,-0.010577345234229
"383",0.00125292675297175,-0.0103491876042952,0.00728475044629714
"384",0.0103028736958718,-0.00416997674966261,0.000586239933443187
"385",-0.00659568975865262,-0.00124415010723903,0.00979592624966693
"386",0.00107489623812783,0.0100623839915178,-0.00782501128161249
"387",0.0123164310639445,-0.000417840513308389,-0.00654869758187143
"388",-0.00103058202442155,0.00214362117760199,-0.00398359100144419
"389",-0.0188798064747565,0.00489780238084174,0.00618433138301315
"390",-0.0138422317728529,-0.00512374495751137,0.0134784400929595
"391",-0.0120504912679854,-0.00598699045859155,-0.0102326737988087
"392",0.0047410705775861,-0.0119298498580017,7.75414807472169e-05
"393",0.0149464797196842,-0.0127665219155506,0.0129221973120996
"394",0.00431710017486052,-0.00653400166730306,-0.000914424028740532
"395",0.014339077231388,-0.0010157009648887,0.00897540149323974
"396",-0.014970781510732,0.00848208651681318,-0.0099014022933572
"397",0.00449901651003948,-0.0021038676354046,-0.0104782835641788
"398",0.0188852345581437,-0.00678230907877595,-0.0113894273876243
"399",-0.00961805773847919,0.000794599907213446,-0.00324438066145289
"400",-0.0112601352598139,-0.00307633741832482,0.00711243395282285
"401",0.0111894556557127,-0.0129251233940625,-0.00565781950071076
"402",0.0073608686294904,-0.00470849594975219,0.00680811513237476
"403",-0.0120516968016186,0.00194351121963177,0.00779973770046316
"404",0.00611423339978338,-0.004534912130854,-0.0115962588214945
"405",0.0135023786505009,-0.0118119984980412,0.0226491240275259
"406",-0.0258430108418462,0.00236186532717667,0.021327909339363
"407",0.00242256526086136,-0.00300295733401163,-0.009786629546135
"408",-0.00561855492226159,-0.00712195857046308,0.0045754792019871
"409",-0.00769345973936796,0.021579119850996,0.0163870288644151
"410",-0.00724596793427709,0.0129169439136314,0.00103189342408098
"411",0.0019871832113694,0.0139210945643794,-0.00177522826931347
"412",-0.0105369322877853,0.000237635193565092,0.0108239978649753
"413",-0.00496684263048118,-0.00218594797477159,-0.0108327863416827
"414",-0.0185752658568571,-0.00658218422755838,-0.00635781084361424
"415",0.000197084088341639,0.0063822893128502,-0.0128222635051131
"416",-0.00646443649921674,-0.000216958528251149,0.00181502598959435
"417",-0.0218924410679144,-0.00865876300704162,-0.00293078379868369
"418",-0.00522249942284093,0.00193645407273811,-0.0130293453873885
"419",-0.00760904089594372,-0.014037865102108,-0.00951345087731683
"420",0.00356651454411811,-0.0043649052557321,-0.0200630228139966
"421",-0.00521170338707174,0.0237694332847294,-0.00456781712527899
"422",0.0174335677179981,0.0122936736026,-0.0113098868720707
"423",-0.00489899045156186,0.0135069796317859,0.00485128460908671
"424",0.000900718748417404,-0.00503402788150655,-0.0107966493123264
"425",-0.00354014261671533,-0.000787728044539634,-0.0126542812138967
"426",0.0141669930007508,-0.00707633393624441,0.0137198995270199
"427",0.0156652487645474,-0.00277143464362339,0.00772930781122303
"428",-0.0109465185485213,-0.00435560973732866,0.00617219030461335
"429",-0.00294218867989151,0.00201298765030626,0.0105252756414088
"430",-0.00497778613721686,0.00673701489123013,-0.00184666583066319
"431",-0.000317365180184003,-0.00612888236990393,-0.0201602333309489
"432",-0.000467584652827569,-0.000818324268575484,0.00303552849333113
"433",0.0039220153524911,0.00818844987098485,-0.00609068650677052
"434",-0.00138324741172911,0.0205526023799885,-0.00952224512868995
"435",-0.00319197796091031,0.00130134466085738,0.0107704129884297
"436",0.0135722115479872,-0.00154641894675278,-0.0070991427338519
"437",0.00453283112192071,0.0127117488065465,-0.00160760118032995
"438",0.020123082954773,0.0153349488875214,0.0189478644858704
"439",0.00691021299159377,-0.00966063857219035,-0.0261149045631081
"440",0.00462467190710761,0.00829887515387731,0.0202651966107336
"441",0.0209889357824869,0.000612504558447122,0.016535926085885
"442",-0.0151780268457845,-0.00996714842406884,0.00364760771024198
"443",-0.000588125592134698,-0.0220915101407583,0.0103098998215598
"444",-0.00552308850466771,0.0116301381794983,0.0133063295907777
